Account;OrderId;Sequence;Status;Currency;Value;Value STR;CreationDate;ApprovedDate;IsInStore;IsB2B;IsCallCenter;IsCertifiedMarketplace;IsCertifiedSeller;IsB2C;ExternalMarketplaceName;InternalMarketplaceAccount;MarketplaceOrderId;InternalCertifiedSellerAccount;SellerOrderId;Type
bathbodyco;1083752176045-01;506265;invoice;COP; 94,800 ;94800;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084711568013-01;506916;invoice;COP; 80,000 ;80000;18/12/2020;18/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083760944100-01;506279;invoice;COP; 190,600 ;190600;15/12/2020;15/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084710981485-01;506914;invoice;COP; 789,700 ;789700;18/12/2020;18/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083760994842-01;506281;invoice;COP; 104,800 ;104800;15/12/2020;15/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083761149310-01;506283;invoice;COP; 329,800 ;329800;15/12/2020;15/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084922770802-01;507124;invoice;COP; 298,000 ;298000;19/12/2020;19/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084931050837-01;507144;invoice;COP; 194,300 ;194300;19/12/2020;19/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083762444827-01;506275;invoice;COP; 106,700 ;106700;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084952621891-01;507172;invoice;COP; 80,000 ;80000;19/12/2020;19/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083753044081-01;506269;invoice;COP; 113,900 ;113900;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083771492776-01;506299;invoice;COP; 104,800 ;104800;15/12/2020;15/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084950086287-01;507174;invoice;COP; 289,500 ;289500;19/12/2020;19/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083761524627-01;506285;invoice;COP; 152,000 ;152000;15/12/2020;15/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084931587316-01;507152;invoice;COP; 252,000 ;252000;19/12/2020;19/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083730078546-01;506247;invoice;COP; 234,700 ;234700;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084932556620-01;507134;invoice;COP; 91,000 ;91000;19/12/2020;19/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083740839560-01;506261;invoice;COP; 139,300 ;139300;14/12/2020;14/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084950381732-01;507178;invoice;COP; 248,400 ;248400;19/12/2020;19/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084950240057-01;507176;invoice;COP; 220,900 ;220900;19/12/2020;19/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083910881145-01;506353;invoice;COP; 94,800 ;94800;15/12/2020;15/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085131769355-01;507372;invoice;COP; 91,000 ;91000;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083793363282-01;506307;invoice;COP; 56,900 ;56900;15/12/2020;15/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083340865724-01;505711;invoice;COP; 113,000 ;113000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085181041874-01;507472;invoice;COP; 80,000 ;80000;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083450663685-01;505853;invoice;COP; 200,000 ;200000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085183354598-01;507464;invoice;COP; 90,900 ;90900;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085172929349-01;507444;invoice;COP; 88,000 ;88000;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083462018089-01;505865;invoice;COP; 208,000 ;208000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083410497406-01;505729;invoice;COP; 114,000 ;114000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083420173270-01;505749;invoice;COP; 66,000 ;66000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083460597251-01;505875;invoice;COP; 164,000 ;164000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083432341300-01;505773;invoice;COP; 135,000 ;135000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083431041726-01;505803;invoice;COP; 211,000 ;211000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083431824384-01;505767;payment-approved;COP; 95,000 ;95000;13/12/2020;13/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085172495981-01;507436;invoice;COP; 309,000 ;309000;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1083980062492-01;506397;invoice;COP; 65,000 ;65000;15/12/2020;15/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085171743105-01;507460;invoice;COP; 149,800 ;149800;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1085181385049-01;507478;invoice;COP; 80,000 ;80000;20/12/2020;20/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084002376552-01;506405;invoice;COP; 174,800 ;174800;15/12/2020;15/12/2020;False;False;False;False;False;True;;;;;;B2C
bathbodyco;1084001511406-01;506413;invoice;COP; 174,800 ;174800;16/12/2020;16/12/2020;False;False;False;False;False;True;;;;;;B2C
