Account;OrderId;Sequence;Status;Currency;Value;Value STR;CreationDate;ApprovedDate;IsInStore;IsB2B;IsCallCenter;IsCertifiedMarketplace;IsCertifiedSeller;IsB2C;ExternalMarketplaceName;InternalMarketplaceAccount;MarketplaceOrderId;InternalCertifiedSellerAccount;SellerOrderId;Type
bathbody;1102832059727-01;544541;invoiced;USD;53.76;53,76;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbody;1102823362105-01;544537;invoiced;USD;83.7;83,7;2021-01-12;2021-01-12;False;False;False;False;False;True;;;;;;B2C
bathbody;1103810638297-01;545015;invoiced;USD;44.55;44,55;2021-01-16;2021-01-16;False;False;False;False;False;True;;;;;;B2C
bathbody;1102580926154-01;544437;invoiced;USD;55.89;55,89;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbody;1105222202027-01;545873;invoiced;USD;78.9;78,9;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105222142034-01;545871;invoiced;USD;40.05;40,05;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105190981131-01;545839;invoiced;USD;65.52;65,52;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105212833009-01;545861;invoiced;USD;40.6;40,6;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105213103480-01;545865;invoiced;USD;45.42;45,42;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105221427379-01;545885;invoiced;USD;83.19;83,19;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105220994991-01;545883;invoiced;USD;44.93;44,93;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105220337599-01;545881;invoiced;USD;45.84;45,84;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105240252749-01;545901;invoiced;USD;42.31;42,31;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105241051737-01;545905;invoiced;USD;51.62;51,62;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105251094062-01;545911;invoiced;USD;114.37;114,37;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105263345112-01;545919;invoiced;USD;54.83;54,83;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1105272171494-01;545925;invoiced;USD;45.45;45,45;2021-01-22;2021-01-22;False;False;False;False;False;True;;;;;;B2C
bathbody;1102581710886-01;544441;invoiced;USD;19.41;19,41;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbody;1102581600338-01;544439;invoiced;USD;51.08;51,08;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
bathbody;1102592988765-01;544445;invoiced;USD;85.01;85,01;2021-01-11;2021-01-11;False;False;False;False;False;True;;;;;;B2C
